Key,Source,de-de,en-us,es-es,fr-fr,it-it,ja-jp,ko-kr,pt-br,ru-ru,zh-cjv,zh-cn,zh-tw
 ,Max size: {maxDimensionsX}x{maxDimensionsY} px,Tamaño máximo: {maxDimensionsX}x{maxDimensionsY} px,Taille max : {maxDimensionsX}x{maxDimensionsY} px,Dimensione massima: {maxDimensionsX}x{maxDimensionsY} px,最大サイズ: {maxDimensionsX}x{maxDimensionsY} px,최대 크기: {maxDimensionsX}x{maxDimensionsY} px,Tamanho máximo: {maxDimensionsX}x{maxDimensionsY} px, ,最大尺寸：{maxDimensionsX}x{maxDimensionsY} px,最大尺寸：{maxDimensionsX}x{maxDimensionsY} px,大小上限：{maxDimensionsX}x{maxDimensionsY} px,Studio.Toolbox.Subcategory.ModelVehiclePlane,Plane
 ,Plane,Avión,Avion,Aeroplano,飛行機,비행기,Avião, ,飞机,飞机,飛機,Studio.Toolbox.Audio.Music.Genre.atmosphere,Atmosphere
 ,Atmosphere,Atmósfera,Atmosphère,Atmosfera,ムード音楽,애트모스피어,Ambiente,Атмосфера,气氛,气氛,氣氛,Studio.Toolbox.Subcategory.AudioMusicAtmosphere,Atmosphere
 ,Atmosphere,Atmósfera,Atmosphérique,Atmosfera,ムード音楽,애트모스피어,Ambiente,Атмосфера,气氛,气氛,氣氛,Studio.Toolbox.General.VotingVoteText,vote
abstimmen,vote,voto,vote,voto,投票,표,voto,голос,票,票,票,Studio.Toolbox.Audio.SoundEffect.Category.bow-wash,Bow Wash
 ,Bow Wash,Lavado de proa,Nettoyage d'arc,Lavaggio Dell'Arco,ボウウォッシュ,뱃머리,Água na proa, ,擦弓声,擦弓声,Bow Wash,Studio.Toolbox.Audio.SoundEffect.Category.mechanical,Mechanical
 ,Mechanical,Mecánico,Mécanique,Meccanico,機械,기계 작동,Mecânico, ,机械,机械,機械,Studio.Toolbox.General.VotingVotesText,votes
Stimmen,votes,votos,votes,voti,投票,표,votos,голоса,票,票,票,Studio.Toolbox.General.FooterBGText,Background:
Hintergrund:,Background:,Fondo:,Arrière-plan :,Sfondo:,背景:,배경:,Fundo:,Фон:,背景:,背景:,背景：,Studio.Toolbox.Subcategory.ModelWeaponsGun,Gun
 ,Gun,Pistola,Arme,Arma da fuoco,銃,총,Arma,Пистолет,枪,枪,槍,Studio.Toolbox.General.FooterButtonBlackName,Black
Schwarz,Black,Negro,Noir,Nero,黒,검은색,Preto,Черный,黑色,黑色,黑,Studio.Toolbox.HomeView.essential,Essential
 ,Essential,Esencial,Essentiel,Essenziale,必須,필수,Essencial, ,必备,必备,必備,Studio.Toolbox.Audio.Music.Browse,Browse by Genre
 ,Browse by Genre,Explorar por Género,Parcourir par genre,Sfoglia per genere,ジャンル別に閲覧,장르별로 둘러보기,Navegar por gênero,Поиск по жанру,按类型浏览,按类型浏览,依類別瀏覽,Studio.Toolbox.General.Cancel,Cancel
 ,Cancel,Cancelar,Annuler,Annulla,キャンセル,취소,Cancelar, ,取消,取消,取消,Studio.Toolbox.General.SearchOptionsCancel,Cancel
Abbrechen,Cancel,Cancelar,Annuler,Annulla,キャンセル,취소,Cancelar,Отмена,取消,取消,取消,Studio.Toolbox.GrantAssetPermission.CancelButton,Cancel
 ,Cancel,Cancelar,Annuler,Annulla,キャンセル,취소,Cancelar, ,取消,取消,取消,Studio.Toolbox.Purchase.Cancel,Cancel
 ,Cancel,Cancelar,Annuler,Annulla,キャンセル,취소,Cancelar,Отмена,取消,取消,取消,Studio.Toolbox.AssetConfigPackagePermissions.UserOwnedWarning,Users you share with will always have access to the current and previous versions of this package. Removing collaborators will discontinue their access to newer versions of the package.
 ,Users you share with will always have access to the current and previous versions of this package. Removing collaborators will discontinue their access to newer versions of the package.,"Los usuarios con quienes lo compartes tendrán siempre acceso a la versión actual y pasada de este paquete. Si eliminas a los colaboradores, se suspenderá su acceso a las versiones más recientes del paquete.",Les utilisateurs avec lesquels tu partages auront toujours accès aux versions actuelles et précédentes de ce package. La suppression des collaborateurs supprimera leur accès aux nouvelles versions du paquet.,Gli utenti con cui condividi avranno sempre accesso alle versioni attuali e precedenti di questo pacchetto. Rimuovendo i collaboratori impedirai loro di accedere alle nuove versioni del pacchetto.,あなたが共有するユーザーは、このパッケージの現在と前のバージョンにいつでもアクセスできます。共同制作者を削除すると、共同制作者による新しいバージョンへのアクセスが停止されます。,공유하는 사용자들은 항상 이 패키지의 현재 및 이전 버전에 액세스할 수 있습니다. 공동 작업자를 제거하면 최신 버전의 패키지에 대한 액세스가 중단됩니다.,Usuários com quem você compartilha pacotes sempre terão acesso às versões atuais e anteriores do seu pacote. Remover colaboradores descontinuará o acesso deles à novas versões do pacote.,"Пользователи, с которыми вы делитесь, всегда будут иметь доступ к текущей и предыдущей версиям этого пакета. Пользователи, отключенные от совместной работы, потеряют доступ к новым версиям пакета.",你分享的用户都将始终拥有可以访问此套装当前及先前版本的权限。合作者被移除后将无法套装更新后的版本。,你分享的用户都将始终拥有可以访问此套装当前及先前版本的权限。合作者被移除后将无法套装更新后的版本。,您分享的對象都將可以存取此套件目前和先前的版本。合夥人被移除時將無法存取更新的套件版本。,Studio.Toolbox.General.CategoryCreationsPantsAccessory,Pants Accessories
 ,Pants Accessories,Accesorios para pantalones,Accessoires pantalons,Accessori pantaloni,ズボン用アクセサリ,바지 장신구,Acessórios de calça, ,裤子配件,裤子配件,褲子飾品,Studio.Toolbox.General.SearchOptionsApply,Apply
Anwenden,Apply,Aplicar,Appliquer,Applica,適用,적용,Aplicar,Применить,应用,应用,套用,Studio.Toolbox.Purchase.FailedDetails,Purchase of "{name}" failed.
 ,Purchase of "{name}" failed.,Error en la compra de "{name}",L'achat de {name} a échoué.,Acquisto di "{name}" fallito.,「{name}」を購入できませんでした。,"{name}" 구매에 실패했습니다.,Falha ao comprar "{name}".,"{name}": покупка не совершена.,购买 "{name}" 失败。,购买 "{name}" 失败。,購買「{name}」失敗。,Studio.Toolbox.Audio.SoundEffect.Category.static,Static
 ,Static,Estático,Statique,Statico,静電気,정전기,Estática, ,静电,静电,靜電,Studio.Toolbox.Subcategory.ModelStructureTownhouse,Townhouse
 ,Townhouse,Casa adosada,Maison de ville,Casa di città,タウンハウス,타운하우스,Condomínio,Таунхаус,联排别墅,联排别墅,獨棟屋,Studio.Toolbox.Subcategory.ModelVehicleBoat,Boat
 ,Boat,Barco,Bateau,Barca,ボート,배,Barco, ,船只,船只,船,Studio.Toolbox.General.FooterButtonNoneName,None
Keiner,None,Ninguno,Aucun,Nessuno,なし,없음,Nenhum,Нет,无,无,無,Studio.Toolbox.General.CategoryCreationsHats,Hats
Hüte,Hats,Sombreros,Chapeaux,Cappelli,帽子,모자,Chapéus,Головные уборы,帽子,帽子,帽子,Studio.Toolbox.General.SearchResults,Search Results
Suchergebnisse,Search Results,Resultados de la búsqueda,Résultats de la recherche,Risultati di ricerca,サーチ結果,검색 결과,Pesquisar nos resultados,Результаты поиска,搜索结果,搜索结果,搜尋結果,Studio.Toolbox.ScriptWarning.DetailText,{assetName} includes {numScripts:int} script(s).
 ,{assetName} includes {numScripts:int} script(s).,{assetName} incluye {numScripts:int} script(s).,{assetName} inclut {numScripts:int} script(s).,{assetName} contiene {numScripts:int} script.,{assetName} には {numScripts:int} 個のスクリプトが含まれています。,{assetName}에는 {numScripts:int} 스크립트가 포함되어 있습니다.,{assetName} inclui {numScripts:int} script(s)., ,{assetName} 包含 {numScripts:int} 个脚本。,{assetName} 包含 {numScripts:int} 个脚本。,{assetName} 包括 {numScripts:int} 個指令碼。,Studio.Toolbox.Subcategory.AudioMusicHipHopUrban,Hip Hop & Urban
 ,Hip Hop & Urban,Hip Hop y urbano,Hip-hop et musique urbaine,Hip hop e urban,ヒップホップとアーバン,힙합 및 어번,Hip hop e urbano,Хип-xоп и горосдкая,嘻哈和都市,嘻哈和都市,嘻哈和都市,Studio.Toolbox.Audio.SoundEffect.Category.whooshes,Whooshes
 ,Whooshes,Whooshes,Whooshes,Whooshes,シュー音,쉭 소리,Whooshes, ,嗖嗖声,嗖嗖声,咻聲,Studio.Toolbox.General.CategoryEndorsedPlugins,EndorsedPlugins
Unterstützte Plug-ins,EndorsedPlugins,EndorsedPlugins,Plugins approuvés,EndorsedPlugins,EndorsedPlugins,추천 플러그인,EndorsedPlugins,Одобренные плагины,官方认可的插件,官方认可的插件,官方認可外掛程式,Studio.Toolbox.AssetConfigCopy.AccountSetting,"In order to share content in Marketplace, you must add & verify an email address to your account. This can be done in Account Settings."
 ,"In order to share content in Marketplace, you must add & verify an email address to your account. This can be done in Account Settings.","Para compartir contenido en el Mercado, debes añadir tu correo electrónico y verificarlo en tu cuenta. Esto se lleva a cabo en Configuración de la cuenta.","Afin de partager du contenu sur le Marketplace, tu dois ajouter et vérifier une adresse électronique à ton compte. Cela peut être fait dans les paramètres du compte.","Per condividere contenuti nel mercato, devi aggiungere e verificare un indirizzo e-mail al tuo account. Questo può essere fatto in Impostazioni account.",マーケットプレイス内のコンテンツを共有するには、お持ちのアカウントにメールアドレスの追加と認証が必須です。これは、アカウント設定でできます。,마켓플레이스에서 콘텐츠를 공유하려면 계정에 이메일 주소를 추가하고 확인해야 합니다. 이 작업은 계정 설정에서 수행할 수 있습니다.,"Para compartilhar mais conteúdo no Mercado, você deve adicionar um endereço de e-mail à sua conta e verificá-lo. Isto pode ser feito nas configurações de conta.", you must add & verify an email address to your account. This can be done in Account Settings.,为了在商城中分享内容，你必须向你的帐户添加电子邮件地址并进行验证。可在“帐户设置”中完成此操作。,为了在商城中分享内容，你必须向你的帐户添加电子邮件地址并进行验证。可在“帐户设置”中完成此操作。,若要在商城分享內容，請先在帳號上新增並驗證電子郵件地址。此動作可在帳號設定裡完成。,Studio.Toolbox.Audio.SoundEffect.Category.rattles,Rattles
 ,Rattles,Traqueteos,Hochets,Sonagli,ガラガラ,덜거덕 소리,Chocalhos, ,拨浪鼓,拨浪鼓,嘎嘎器,Studio.Toolbox.General.SearchResultsKeyword,Search Results for
Suchergebnisse für,Search Results for,Buscar resultados para,Résultats de la recherche pour,Risultati di ricerca per,以下のサーチ結果,다음에 대한 검색 결과,Pesquisar nos resultados por,Результаты поиска для:,搜索结果：,搜索结果：,以此條件搜尋的結果：,Studio.Toolbox.General.SearchResultsClearAll,Clear
Löschen,Clear,Eliminar,Effacer,Cancella,消す,지우기,Limpar,Очистить,清除,清除,清除,Studio.Toolbox.General.SearchTagCreator,by:
von:,by:,de:,par :,di:,作:,제작:,de:,параметр:,作者:,作者:,來自：,Studio.Toolbox.General.RightClickMenuCopyTextureID,Copy Texture ID
 ,Copy Texture ID,Copiar ID de la textura,Copier l'ID de texture,Copia l'ID texture,テクスチャIDをコピー,텍스처 ID 복사,Copiar ID da textura, ,复制纹理 ID,复制纹理 ID,複製紋理 ID,Studio.Toolbox.General.TabMarketplace,Marketplace
Marktplatz,Marketplace,Mercado,Marketplace,Mercato,マーケットプレイス,마켓플레이스,Mercado,Магазин,商城,商城,商城,Studio.Toolbox.General.TabInventory,Inventory
Inventar,Inventory,Inventario,Inventaire,Inventario,持ち物リスト,인벤토리,Inventário,Снаряжение,背包,背包,物品庫,Studio.Toolbox.General.CategoryCreationsNeckAccessory,Neck Accessories
Hals-Accessoires,Neck Accessories,Accesorios para el cuello,Accessoires cou,Accessori collo,首用アクセサリ,목 장신구,Acessórios de pescoço,Шея: аксесссуары,颈部配件,颈部配件,頸部飾品,Studio.Toolbox.Subcategory.ModelWeaponsBat,Bat
 ,Bat,Bate,Batte,Mazza,バット,방망이,Bastão,Бита,棍棒,棍棒,棍棒,Studio.Toolbox.General.CategoryCreationsShoulderAccessory,Shoulder Accessories
Schulter-Accessoires,Shoulder Accessories,Accesorios para el hombro,Accessoires épaule,Accessori spalla,肩用アクセサリ,어깨 장신구,Acessórios de ombro,Плечи: аксесссуары,肩部配件,肩部配件,肩膀飾品,Studio.Toolbox.AssetConfigSharing.PrivateInformation,Grant permissions to specific Universes through Asset Configuration on the web.
 ,Grant permissions to specific Universes through Asset Configuration on the web.,Otorgar permisos a Universos específicos a través de la Configuración de recursos en la web.,Accorder des autorisations à des univers spécifiques via la configuration du contenu sur le Web.,Concedi l'autorizzazione a universi specifici da Configurazione risorse sul web.,ウェブ上のアセット環境設定を通じて特定のユニバースへのアクセス許可を付与します。,웹에서의 애셋 구성을 통해 특정 유니버스에 권한을 부여합니다.,Conceder permissões para universos específicos através da Configuração de ativos na web., ,在网络上的素材配置中，给特定 Universe 授予权限。,在网络上的素材配置中，给特定 Universe 授予权限。,透過網上的素材設定功能授予指定宇宙權限。,Studio.Toolbox.AssetConfigUpload.IDCopied,ID Copied!
 ,ID Copied!,¡ID copiado!,Identifiant copié !,ID copiato!,IDをコピー済み！,ID 복사 완료!,ID copiada!, ,ID 已复制！,ID 已复制！,ID 已複製！,Studio.Toolbox.General.PremiumBenefits,Add Premium benefits
 ,Add Premium benefits,Añadir beneficios Premium,Ajouter les avantages Premium,Aggiungi vantaggi Premium,プレミアム特典を追加,Premium 혜택 추가,Adicionar benefícios Premium, ,添加 Premium 特权,添加 Premium 特权,增加 Premium 福利,Studio.Toolbox.General.CategoryCreationsFrontAccessory,Front Accessories
Vorderseite-Accessoires,Front Accessories,Accesorios frontales,Accessoires devant,Accessori anteriori,正面用アクセサリ,전면 장신구,Acessórios de frente,Перед: аксесссуары,正面配件,正面配件,正面飾品,Studio.Toolbox.General.CategoryCreationsBackAccessory,Back Accessories
Rückseite-Accessoires,Back Accessories,Accesorios traseros,Accessoires dos,Accessori posteriori,背面用アクセサリ,후면 장신구,Acessórios das costas,Спина: аксесссуары,背面配件,背面配件,背部飾品,Studio.Toolbox.General.TabCreations,Creations
Kreationen,Creations,Creaciones,Créations,Creazioni,作品,작품,Criações,Создания,作品,作品,創作,Studio.Toolbox.General.RightClickMenuCopyAssetID,Copy Asset ID
 ,Copy Asset ID,ID de la copia del recurso,Copier Identifiant de l'élément,Copia ID risorsa,アセットIDをコピー,애셋 ID 복사,Copiar ID do ativo,Копировать ID ресурса,复制素材 ID,复制素材 ID,複製素材 ID,Studio.Toolbox.General.CategoryCreationsRightShoeAccessory,Right Shoe Accessories
 ,Right Shoe Accessories,Accesorios para zapato derecho,Accessoires chaussures droites,Accessori scarpa destra,右靴用アクセサリ,오른쪽 신발 장신구,Acessórios de calçado direito, ,右脚鞋配件,右脚鞋配件,右鞋飾品,Studio.Toolbox.General.VerifiedCreatorBadgeTooltipText,Creator is ID verified
